ID	Location	Membrane	Nucleus	Cytoplasm	Extracellular	Mitochondrion	Cell_membrane	Endoplasmic_reticulum	Plastid	Golgi_apparatus	Lysosome/Vacuole	Peroxisome
Q6P5S2|secreted	Extracellular	0.0874	0.0058	0.0185	0.4702	0.008	0.0127	0.3642	0.0012	0.0049	0.1136	0.0009
Q9BXJ3|secreted	Extracellular	0.0011	0.0	0.0011	0.9712	0.0014	0.001	0.0137	0.0	0.0	0.0115	0.0
O75493|secreted	Extracellular	0.0553	0.0046	0.0125	0.7791	0.1305	0.0096	0.0325	0.0001	0.0037	0.026	0.0014
Q7RTY5|secreted	Extracellular	0.119	0.0004	0.0013	0.494	0.0011	0.0582	0.1926	0.0001	0.002	0.2501	0.0002
P06126|cell-envelope	Cell_membrane	0.9914	0.0003	0.0001	0.0004	0.0012	0.8475	0.128	0.0	0.0087	0.0133	0.0004
Q6PCB8|cell-envelope	Cell_membrane	0.9973	0.0008	0.0	0.0002	0.0063	0.8274	0.1047	0.0001	0.0589	0.0013	0.0002
A1L453|secreted	Cell_membrane	0.8705	0.0	0.0	0.0297	0.0003	0.7694	0.0657	0.0	0.0016	0.1332	0.0
Q13790|secreted	Endoplasmic_reticulum	0.6327	0.0062	0.009	0.0511	0.055	0.0246	0.4858	0.0107	0.2421	0.1047	0.0107
Q92765|secreted	Extracellular	0.0147	0.0017	0.0014	0.9152	0.0038	0.0104	0.0493	0.0001	0.0022	0.0159	0.0
Q8WWU7|secreted	Extracellular	0.0088	0.0	0.0002	0.7018	0.0003	0.0013	0.0553	0.0	0.0011	0.2399	0.0
Q08722|cell-envelope	Cell_membrane	0.8945	0.0001	0.0001	0.0019	0.0023	0.6355	0.1608	0.0003	0.0497	0.1493	0.0002
Q9Y240|secreted	Extracellular	0.0017	0.0001	0.0048	0.9666	0.0015	0.001	0.0154	0.0001	0.0003	0.0102	0.0
Q99645|secreted	Extracellular	0.0127	0.0017	0.0072	0.6077	0.0057	0.0015	0.321	0.0004	0.0009	0.0537	0.0001
Q5T2D2|cell-envelope	Cell_membrane	0.9978	0.0001	0.0001	0.0001	0.0002	0.948	0.041	0.0	0.0087	0.0019	0.0
Q99674|secreted	Extracellular	0.0034	0.0037	0.0845	0.6104	0.023	0.0177	0.2028	0.0007	0.0014	0.0558	0.0
Q92820|secreted	Extracellular	0.008	0.0001	0.0038	0.5227	0.0006	0.0006	0.2631	0.0001	0.0001	0.209	0.0
P02649|secreted	Extracellular	0.0079	0.0001	0.0008	0.6926	0.0016	0.0003	0.2958	0.0	0.0002	0.0086	0.0
Q5T4F7|secreted	Extracellular	0.0203	0.0016	0.0036	0.8358	0.0064	0.0078	0.088	0.0001	0.0013	0.0552	0.0002
Q9GZN4|secreted	Extracellular	0.0054	0.0001	0.0009	0.7623	0.0011	0.0058	0.0692	0.0003	0.0004	0.16	0.0
P12318|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9998	0.0001	0.0	0.0	0.0	0.0
P0DTU4|cell-envelope	Cell_membrane	0.9868	0.0005	0.0003	0.0108	0.0042	0.6317	0.3359	0.0002	0.0072	0.008	0.0013
Q9Y6M0|cell-envelope	Cell_membrane	0.6662	0.0001	0.0003	0.2555	0.0027	0.3665	0.2877	0.0	0.0082	0.0787	0.0004
P16422|cell-envelope	Cell_membrane	0.9996	0.0	0.0	0.0001	0.0025	0.9928	0.0038	0.0006	0.0002	0.0001	0.0
Q8N7C0|cell-envelope	Cell_membrane	0.9772	0.0028	0.0006	0.0024	0.0401	0.7565	0.124	0.0093	0.0185	0.0366	0.0093
Q08830|secreted	Extracellular	0.0077	0.0002	0.0049	0.6431	0.0016	0.0003	0.0328	0.0011	0.0001	0.3159	0.0001
A6NNS2|secreted	Endoplasmic_reticulum	0.7973	0.0007	0.0063	0.0262	0.0234	0.0056	0.9165	0.0068	0.0048	0.0067	0.0029
Q641Q3|secreted	Extracellular	0.0535	0.001	0.0028	0.7826	0.1366	0.0065	0.0333	0.0001	0.0078	0.029	0.0002
Q9H7M9|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0	0.9997	0.0002	0.0	0.0001	0.0	0.0
P0DSE2|cell-envelope	Cell_membrane	0.9845	0.0024	0.0019	0.0131	0.0192	0.775	0.1653	0.0021	0.0059	0.0062	0.009
Q99988|secreted	Extracellular	0.0005	0.0007	0.0008	0.993	0.0003	0.0006	0.002	0.0	0.0001	0.0024	0.0
Q12841|secreted	Endoplasmic_reticulum	0.0635	0.0005	0.0008	0.3598	0.0031	0.0128	0.5103	0.0	0.017	0.0957	0.0
O95158|secreted	Extracellular	0.028	0.0018	0.0042	0.9164	0.0627	0.0056	0.0068	0.0	0.0004	0.0019	0.0
P50897|secreted	Endoplasmic_reticulum	0.027	0.0002	0.0048	0.2658	0.002	0.0051	0.3873	0.0003	0.0003	0.3341	0.0002
Q9UJJ9|secreted	Extracellular	0.0747	0.0042	0.0148	0.5189	0.1417	0.0182	0.2163	0.0034	0.0129	0.0684	0.001
O76036|cell-envelope	Cell_membrane	0.99	0.0008	0.0002	0.0041	0.003	0.5278	0.4156	0.0004	0.0268	0.0096	0.0116
Q14954|cell-envelope	Cell_membrane	0.9978	0.0014	0.0	0.0004	0.0005	0.9186	0.0685	0.0001	0.0089	0.0014	0.0002
Q96I82|secreted	Extracellular	0.0012	0.0002	0.0004	0.8775	0.0003	0.0037	0.0474	0.0	0.0002	0.0703	0.0
Q14953|cell-envelope	Cell_membrane	0.9876	0.0004	0.0	0.006	0.0002	0.8783	0.1025	0.0	0.0075	0.005	0.0001
O76061|secreted	Extracellular	0.0155	0.002	0.0047	0.8558	0.0023	0.0214	0.0818	0.0	0.001	0.0309	0.0
O75144|cell-envelope	Cell_membrane	0.944	0.0003	0.0003	0.0161	0.0007	0.9094	0.0412	0.0	0.0073	0.0244	0.0003
Q5T7M4|secreted	Extracellular	0.1862	0.0014	0.004	0.6479	0.1478	0.0719	0.1042	0.0013	0.0065	0.0146	0.0004
Q8TDQ0|cell-envelope	Cell_membrane	0.995	0.0	0.0	0.0008	0.0002	0.978	0.0158	0.0	0.0007	0.0045	0.0
Q9UGN4|cell-envelope	Cell_membrane	0.999	0.0009	0.0	0.0001	0.0004	0.8083	0.1827	0.0	0.0063	0.001	0.0003
Q92874|secreted	Extracellular	0.01	0.001	0.0084	0.7684	0.0068	0.0031	0.1217	0.0002	0.0004	0.0892	0.0007
Q9Y624|cell-envelope	Cell_membrane	0.9905	0.0	0.0	0.0003	0.0002	0.9697	0.0096	0.0	0.0039	0.0163	0.0
Q6ZSA7|cell-envelope	Cell_membrane	0.8618	0.0004	0.0002	0.018	0.0011	0.7802	0.0755	0.0002	0.0113	0.1131	0.0001
P57087|cell-envelope	Cell_membrane	0.9633	0.0001	0.0	0.0007	0.0103	0.7841	0.0552	0.0003	0.0748	0.0742	0.0003
P20774|secreted	Extracellular	0.0047	0.0005	0.0016	0.6593	0.001	0.0005	0.3011	0.0	0.0003	0.0356	0.0
Q5SQ64|cell-envelope	Cell_membrane	0.9995	0.0001	0.0	0.0001	0.0011	0.9856	0.0114	0.0	0.0012	0.0003	0.0001
Q96HF1|secreted	Extracellular	0.0203	0.0021	0.0031	0.8454	0.0058	0.0062	0.1104	0.0003	0.0005	0.026	0.0002
Q5VT99|cell-envelope	Cell_membrane	0.8463	0.0005	0.0	0.0138	0.0005	0.7138	0.0702	0.0	0.035	0.166	0.0
Q9UJH8|secreted	Extracellular	0.0137	0.0001	0.0009	0.9527	0.0035	0.0054	0.0181	0.0001	0.0002	0.0191	0.0
Q99944|secreted	Extracellular	0.0137	0.0003	0.0017	0.5365	0.0011	0.0066	0.3172	0.0001	0.002	0.1344	0.0
Q96B33|cell-envelope	Cell_membrane	0.9945	0.0001	0.0	0.0001	0.0001	0.99	0.0061	0.0	0.0009	0.0027	0.0
Q96L15|secreted	Extracellular	0.0765	0.005	0.0582	0.6886	0.1704	0.0034	0.0313	0.0139	0.0001	0.0135	0.0155
P17936|secreted	Extracellular	0.0015	0.0016	0.0085	0.9761	0.0055	0.0009	0.0055	0.0	0.0003	0.0016	0.0
Q9NZQ7|cell-envelope	Cell_membrane	0.9971	0.001	0.0001	0.0001	0.0015	0.5688	0.3885	0.0001	0.0296	0.0091	0.0011
Q8TDQ1|cell-envelope	Cell_membrane	0.9986	0.0011	0.0	0.0	0.0003	0.9215	0.0445	0.0001	0.0279	0.0044	0.0001
Q8IUH2|secreted	Extracellular	0.2975	0.0007	0.0007	0.4413	0.0103	0.0063	0.1759	0.0	0.3126	0.0521	0.0001
Q9BXJ2|secreted	Extracellular	0.0013	0.0009	0.0116	0.9326	0.0012	0.0015	0.0226	0.0001	0.0001	0.0294	0.0
Q7Z6A9|cell-envelope	Cell_membrane	0.9921	0.0019	0.0002	0.0006	0.0011	0.7696	0.1016	0.0	0.1118	0.0128	0.0003
Q8NCW5|secreted	Mitochondrion	0.0797	0.0022	0.0217	0.302	0.5079	0.0062	0.0735	0.0077	0.0044	0.0671	0.0073
Q15116|cell-envelope	Cell_membrane	0.9979	0.0001	0.0	0.0006	0.0008	0.9889	0.0051	0.0003	0.0027	0.0011	0.0004
Q6GTX8|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0	0.9816	0.0148	0.0	0.0036	0.0	0.0
Q7Z5L3|secreted	Extracellular	0.0001	0.0	0.0001	0.9983	0.0005	0.0	0.0005	0.0	0.0	0.0005	0.0
Q9BXJ5|secreted	Extracellular	0.0017	0.0	0.0	0.9963	0.0002	0.0006	0.001	0.0	0.0	0.0019	0.0
Q6UWY2|secreted	Extracellular	0.0842	0.0013	0.0025	0.6931	0.1755	0.0221	0.0271	0.0002	0.0098	0.0677	0.0006
Q92956|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9998	0.0001	0.0	0.0001	0.0	0.0
Q96BF3|cell-envelope	Cell_membrane	0.9995	0.0	0.0	0.0002	0.0007	0.9837	0.0149	0.0	0.0002	0.0	0.0
Q9NPF0|cell-envelope	Cell_membrane	0.9942	0.0	0.0	0.0025	0.0003	0.9825	0.0076	0.0001	0.0051	0.0019	0.0
Q9BXJ1|secreted	Extracellular	0.0701	0.0005	0.0007	0.578	0.0011	0.0171	0.3048	0.0	0.0198	0.0778	0.0
Q8NF86|secreted	Extracellular	0.0	0.0	0.0002	0.9908	0.0001	0.0	0.0002	0.0	0.0	0.0087	0.0
Q92637|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0003	0.959	0.0395	0.0	0.0011	0.0	0.0
Q8NFK1|cell-envelope	Cell_membrane	0.9934	0.0001	0.0	0.0001	0.0068	0.765	0.1455	0.0	0.0742	0.0075	0.0008
Q8WX77|secreted	Extracellular	0.0	0.0	0.0001	0.9904	0.0	0.0	0.0038	0.0	0.0	0.0056	0.0
Q9Y6Z7|secreted	Extracellular	0.0032	0.0001	0.0004	0.7383	0.0005	0.0013	0.141	0.0	0.0181	0.1004	0.0
Q9UKR3|secreted	Extracellular	0.0003	0.0	0.0	0.9947	0.0001	0.0	0.0034	0.0	0.0	0.0018	0.0
O95944|cell-envelope	Cell_membrane	0.9985	0.0	0.0	0.0001	0.0	0.9919	0.0074	0.0	0.0003	0.0002	0.0
O43240|secreted	Extracellular	0.0058	0.0012	0.0087	0.8867	0.009	0.0041	0.0129	0.0	0.0037	0.0733	0.0005
P0DPK3|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P0DTU3|cell-envelope	Endoplasmic_reticulum	0.8009	0.002	0.0022	0.0952	0.0137	0.2802	0.5296	0.0006	0.0242	0.0478	0.0045
Q15661|secreted	Extracellular	0.0003	0.0	0.0005	0.899	0.0003	0.0012	0.0135	0.0	0.0001	0.0853	0.0
Q9NY84|secreted	Lysosome/Vacuole	0.0374	0.0013	0.0069	0.2436	0.0008	0.0075	0.1051	0.0003	0.009	0.6251	0.0003
Q9UHF1|secreted	Extracellular	0.0001	0.0	0.0002	0.9973	0.0001	0.0001	0.0015	0.0	0.0	0.0008	0.0
Q9BXY4|secreted	Extracellular	0.0	0.0005	0.0007	0.9983	0.0005	0.0	0.0	0.0	0.0	0.0	0.0
Q6URK8|secreted	Extracellular	0.253	0.0111	0.0212	0.4415	0.2384	0.0512	0.0625	0.056	0.0168	0.0985	0.0029
Q9BWP8|secreted	Extracellular	0.0011	0.0	0.0011	0.6688	0.0001	0.0004	0.1466	0.0	0.0022	0.1807	0.0
Q8IUW5|cell-envelope	Cell_membrane	0.9995	0.0007	0.0	0.0	0.0032	0.9615	0.0295	0.0017	0.0031	0.0001	0.0002
P58417|secreted	Extracellular	0.0072	0.002	0.0097	0.8921	0.004	0.0047	0.0277	0.0013	0.0003	0.0584	0.0
B6A8C7|cell-envelope	Cell_membrane	0.9573	0.0002	0.0001	0.0434	0.0853	0.7984	0.0527	0.0027	0.0061	0.009	0.0021
Q86TG1|cell-envelope	Cell_membrane	0.9798	0.0	0.0	0.0001	0.0	0.9839	0.0048	0.0	0.0025	0.0085	0.0
Q8NET5|cell-envelope	Cell_membrane	0.9939	0.0003	0.0	0.0002	0.0027	0.9577	0.025	0.0005	0.0043	0.0086	0.0008
Q9BQI4|secreted	Extracellular	0.0381	0.0022	0.002	0.7832	0.1042	0.0028	0.0903	0.0001	0.0015	0.0134	0.0003
P08217|secreted	Extracellular	0.0	0.0	0.0003	0.9715	0.0	0.0	0.0012	0.0	0.0	0.0269	0.0
P0DSE1|cell-envelope	Endoplasmic_reticulum	0.8676	0.0029	0.0052	0.0656	0.0213	0.3029	0.5497	0.0017	0.0137	0.027	0.01
P12034|secreted	Extracellular	0.0005	0.0001	0.0001	0.9895	0.0002	0.0001	0.0098	0.0	0.0	0.0001	0.0
P09237|secreted	Extracellular	0.0001	0.0	0.0001	0.9682	0.0001	0.0001	0.0106	0.0	0.0	0.0209	0.0
P01210|secreted	Extracellular	0.0019	0.0002	0.0007	0.7439	0.0014	0.0006	0.2283	0.0	0.0001	0.0247	0.0
Q9P0G3|secreted	Extracellular	0.0011	0.0001	0.0009	0.8729	0.0018	0.0007	0.0197	0.0	0.0017	0.1022	0.0
O95813|secreted	Extracellular	0.0012	0.0006	0.0022	0.9742	0.0023	0.0019	0.0155	0.0	0.0001	0.0033	0.0
P01189|secreted	Extracellular	0.0007	0.0001	0.0004	0.9885	0.0004	0.0004	0.0076	0.0	0.0003	0.0023	0.0
I3L3R5|secreted	Extracellular	0.0085	0.0016	0.0048	0.716	0.0124	0.0032	0.2328	0.0	0.0072	0.022	0.0
Q14002|cell-envelope	Cell_membrane	0.8746	0.0	0.0	0.0011	0.0003	0.763	0.0181	0.0	0.0048	0.2127	0.0
Q6UX52|secreted	Extracellular	0.0071	0.0007	0.0013	0.9616	0.0023	0.0116	0.0141	0.0	0.0001	0.0082	0.0
Q8IVN8|secreted	Extracellular	0.0001	0.0001	0.0005	0.9988	0.0006	0.0	0.0	0.0	0.0	0.0	0.0
O95156|secreted	Extracellular	0.0326	0.006	0.0156	0.7369	0.0077	0.0223	0.1015	0.0002	0.0074	0.1021	0.0004
Q8WUJ1|secreted	Extracellular	0.1554	0.0004	0.0016	0.7854	0.0616	0.0584	0.0233	0.0002	0.0197	0.0485	0.0009
Q969J5|secreted	Extracellular	0.0253	0.0005	0.0021	0.7879	0.0071	0.0039	0.1464	0.0003	0.0021	0.0496	0.0
Q96FE7|cell-envelope	Cell_membrane	0.9999	0.0	0.0	0.0	0.0004	0.9985	0.001	0.0	0.0001	0.0	0.0
P12544|secreted	Extracellular	0.0111	0.0002	0.0056	0.4921	0.0035	0.002	0.1294	0.0001	0.0089	0.3574	0.0008
Q8TCZ2|cell-envelope	Cell_membrane	0.796	0.0	0.0001	0.2238	0.0038	0.6673	0.0256	0.0004	0.0029	0.0759	0.0001
Q9Y6N3|secreted	Extracellular	0.0072	0.0011	0.006	0.7644	0.0026	0.0019	0.1265	0.0009	0.0007	0.0954	0.0005
P56856|cell-envelope	Cell_membrane	0.8182	0.0	0.0	0.0008	0.0011	0.7158	0.0109	0.0001	0.005	0.2663	0.0001
O60259|secreted	Extracellular	0.0002	0.0	0.0001	0.8523	0.0001	0.0009	0.007	0.0	0.0022	0.1374	0.0
Q9UHG2|secreted	Extracellular	0.4511	0.0154	0.0355	0.3071	0.1732	0.107	0.2833	0.0326	0.0221	0.0172	0.0067
O43692|secreted	Extracellular	0.0006	0.0	0.0014	0.9545	0.0001	0.0006	0.0059	0.0	0.0002	0.0371	0.0
Q8TAT2|secreted	Extracellular	0.0001	0.0	0.0	0.9991	0.0001	0.0001	0.0002	0.0	0.0	0.0004	0.0
Q9NP55|secreted	Extracellular	0.0929	0.002	0.0662	0.6732	0.0473	0.0018	0.1126	0.0529	0.0049	0.0318	0.0074
Q9H2R5|secreted	Extracellular	0.0001	0.0	0.0	0.9761	0.0	0.0011	0.0074	0.0	0.0	0.0154	0.0
Q5VWW1|secreted	Extracellular	0.0002	0.0	0.0004	0.9817	0.0001	0.0004	0.0018	0.0	0.0	0.0155	0.0
P55083|secreted	Extracellular	0.0027	0.0	0.0004	0.6811	0.0002	0.0005	0.0656	0.0	0.0	0.2521	0.0
Q9BQP9|secreted	Extracellular	0.007	0.0001	0.0003	0.7788	0.0027	0.0004	0.2087	0.0	0.0002	0.0089	0.0
Q9H3Y0|secreted	Extracellular	0.0002	0.0001	0.0005	0.998	0.0006	0.0	0.0002	0.0	0.0	0.0007	0.0
O95157|secreted	Extracellular	0.0009	0.0003	0.0005	0.9945	0.0002	0.0005	0.0013	0.0	0.0001	0.0027	0.0
P60827|secreted	Extracellular	0.0213	0.0008	0.0023	0.9275	0.0325	0.0033	0.021	0.0003	0.0001	0.012	0.0001
Q6UWN5|cell-envelope	Cell_membrane	0.998	0.0	0.0	0.0008	0.0	0.9829	0.0095	0.0	0.0067	0.0001	0.0
E2RYF7|secreted	Extracellular	0.0302	0.0026	0.0048	0.9163	0.0224	0.0027	0.0383	0.0039	0.0018	0.0073	0.0
Q9GZV9|secreted	Extracellular	0.195	0.0093	0.0068	0.5895	0.2389	0.0447	0.0165	0.0005	0.0724	0.0209	0.0004
Q9UKQ9|secreted	Extracellular	0.0	0.0	0.0072	0.9344	0.0001	0.0001	0.003	0.0	0.0	0.0553	0.0
A6ND01|cell-envelope	Cell_membrane	0.996	0.0001	0.0	0.0027	0.0	0.9716	0.0169	0.0	0.0081	0.0006	0.0
P13284|secreted	Extracellular	0.0303	0.0029	0.0079	0.7266	0.0019	0.0127	0.1396	0.0002	0.0066	0.1015	0.0002
O76076|secreted	Extracellular	0.0001	0.0001	0.0002	0.9996	0.0001	0.0001	0.0	0.0	0.0	0.0	0.0
Q96DR5|secreted	Extracellular	0.0466	0.0019	0.0131	0.5808	0.0122	0.0037	0.307	0.0003	0.0234	0.0574	0.0002
P25189|cell-envelope	Cell_membrane	0.9994	0.0	0.0	0.0001	0.0006	0.9367	0.0547	0.0001	0.0068	0.0008	0.0002
Q99935|secreted	Extracellular	0.0013	0.0	0.0002	0.9968	0.0005	0.0003	0.0015	0.0	0.0	0.0007	0.0
P11226|secreted	Extracellular	0.0	0.0	0.0001	0.9969	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0
Q8N129|secreted	Endoplasmic_reticulum	0.0222	0.0012	0.0014	0.3056	0.0007	0.0005	0.6639	0.0	0.0011	0.0256	0.0
P10144|secreted	Extracellular	0.0001	0.0	0.0002	0.9964	0.0003	0.0001	0.0027	0.0	0.0	0.0003	0.0
Q16653|cell-envelope	Cell_membrane	0.9014	0.001	0.0004	0.0062	0.0175	0.4181	0.3407	0.025	0.062	0.1252	0.004
P23560|secreted	Extracellular	0.005	0.0018	0.0037	0.9674	0.0179	0.0017	0.0039	0.0002	0.0004	0.003	0.0
Q9BXJ4|secreted	Extracellular	0.006	0.0	0.0002	0.7926	0.0002	0.0032	0.0818	0.0	0.0005	0.1215	0.0
Q6UWN0|cell-envelope	Endoplasmic_reticulum	0.6325	0.0037	0.0068	0.2525	0.02	0.2345	0.3459	0.0006	0.0457	0.0831	0.0072
Q495A1|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9998	0.0001	0.0	0.0	0.0	0.0
Q9BZM4|cell-envelope	Cell_membrane	0.9838	0.0104	0.0021	0.0052	0.0234	0.6849	0.1775	0.0241	0.0388	0.0182	0.0154
Q15848|secreted	Extracellular	0.0003	0.0	0.0006	0.8803	0.0	0.0001	0.0349	0.0	0.0	0.0841	0.0
Q6UXX9|secreted	Extracellular	0.0	0.0002	0.0001	0.9997	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9GZY6|cell-envelope	Cell_membrane	0.7609	0.0002	0.0002	0.1577	0.0016	0.641	0.0801	0.0004	0.0302	0.0886	0.0
P09326|cell-envelope	Cell_membrane	0.9338	0.0001	0.0	0.0028	0.0001	0.8345	0.0433	0.0	0.0092	0.11	0.0
Q8NEV9|secreted	Extracellular	0.1712	0.0002	0.0002	0.7298	0.0106	0.0061	0.2171	0.0	0.0027	0.0331	0.0002
Q9BXJ0|secreted	Extracellular	0.0	0.0	0.0001	0.9966	0.0	0.0	0.0012	0.0	0.0	0.0021	0.0
Q96CG8|secreted	Extracellular	0.0014	0.0	0.0006	0.5893	0.0004	0.0043	0.1778	0.0	0.0192	0.2084	0.0
P16562|secreted	Extracellular	0.0003	0.0	0.0002	0.9724	0.0	0.0005	0.0096	0.0	0.0	0.0172	0.0
Q8N2E6|secreted	Extracellular	0.0143	0.0	0.0005	0.9642	0.012	0.0012	0.0191	0.0	0.0001	0.0028	0.0001
Q9BZJ3|secreted	Extracellular	0.0004	0.0001	0.0009	0.7214	0.0005	0.0004	0.044	0.0	0.0001	0.2326	0.0
Q9UK85|secreted	Extracellular	0.0034	0.0002	0.0002	0.8267	0.001	0.0002	0.1489	0.0	0.0004	0.0224	0.0
Q6ZMJ4|secreted	Extracellular	0.0125	0.0052	0.0281	0.8881	0.0512	0.0029	0.0152	0.0	0.0039	0.005	0.0002
Q8IYP2|secreted	Extracellular	0.0065	0.0009	0.0144	0.7392	0.0007	0.0017	0.0902	0.0001	0.0016	0.1511	0.0003
P01138|secreted	Extracellular	0.0001	0.0	0.0002	0.9981	0.0003	0.0	0.0007	0.0001	0.0	0.0006	0.0
P08294|secreted	Extracellular	0.0004	0.0	0.0002	0.9851	0.0003	0.0002	0.012	0.0	0.0	0.0022	0.0
P24592|secreted	Extracellular	0.0	0.0001	0.0007	0.9978	0.0005	0.0	0.0006	0.0	0.0	0.0003	0.0
Q5VZ72|cell-envelope	Cell_membrane	0.9987	0.0002	0.0	0.0	0.0006	0.812	0.1811	0.0001	0.0038	0.0021	0.0001
P11487|secreted	Extracellular	0.0017	0.0051	0.0029	0.9655	0.0235	0.0006	0.0018	0.0	0.0001	0.0004	0.0
Q86Z23|secreted	Extracellular	0.0001	0.0	0.0005	0.9512	0.0002	0.0002	0.0042	0.0	0.0	0.0437	0.0
Q2I0M5|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P15692|secreted	Extracellular	0.0	0.0	0.0001	0.9998	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q1ZYL8|secreted	Extracellular	0.0034	0.0007	0.0012	0.9651	0.002	0.0019	0.022	0.0	0.0	0.0072	0.0
Q14213|secreted	Extracellular	0.0016	0.0004	0.0021	0.9779	0.0115	0.0007	0.0025	0.0007	0.0	0.0042	0.0
P40259|cell-envelope	Cell_membrane	0.8322	0.0036	0.0006	0.0271	0.0098	0.4276	0.2153	0.106	0.0578	0.1519	0.0003
P52803|cell-envelope	Cell_membrane	0.9929	0.0022	0.0	0.0005	0.0002	0.8871	0.079	0.0001	0.021	0.0098	0.0001
Q8IWT1|cell-envelope	Cell_membrane	0.9963	0.0001	0.0	0.0	0.0004	0.8713	0.1096	0.0	0.0112	0.0074	0.0
Q9BSN7|cell-envelope	Cell_membrane	0.9319	0.0002	0.0001	0.0033	0.0115	0.7902	0.0593	0.007	0.0469	0.0809	0.0007
P11912|cell-envelope	Cell_membrane	0.9273	0.0001	0.0001	0.0123	0.0021	0.8117	0.0892	0.0003	0.0105	0.0736	0.0001
Q9UBD9|secreted	Extracellular	0.4706	0.0033	0.0064	0.4093	0.1224	0.0471	0.3432	0.0022	0.0132	0.047	0.0058
Q08708|cell-envelope	Cell_membrane	0.987	0.0001	0.0	0.0012	0.001	0.9121	0.0555	0.0	0.0076	0.0222	0.0003
Q8IUK8|secreted	Endoplasmic_reticulum	0.2521	0.0008	0.0035	0.2957	0.013	0.0173	0.3435	0.001	0.1218	0.2026	0.0008
Q9BYJ0|secreted	Extracellular	0.1377	0.0004	0.0003	0.8605	0.0004	0.089	0.0442	0.0	0.0022	0.003	0.0001
P0CG36|secreted	Cell_membrane	0.7356	0.0034	0.0007	0.2246	0.0022	0.639	0.0583	0.0001	0.0577	0.013	0.0009
Q9GZX9|secreted	Extracellular	0.0002	0.0007	0.0017	0.9964	0.0004	0.0001	0.0002	0.0	0.0	0.0005	0.0
P16410|cell-envelope	Cell_membrane	0.9304	0.0001	0.0	0.0019	0.001	0.6757	0.1117	0.0	0.0699	0.1395	0.0001
Q96BH3|secreted	Extracellular	0.0003	0.0	0.0001	0.9447	0.0	0.0018	0.0032	0.0	0.0002	0.05	0.0
Q06432|cell-envelope	Cell_membrane	0.942	0.0	0.0	0.0001	0.0007	0.8022	0.0428	0.0	0.0475	0.1066	0.0
B2RUY7|secreted	Extracellular	0.0	0.0027	0.019	0.9748	0.0032	0.0	0.0	0.0	0.0	0.0002	0.0
Q14406|secreted	Extracellular	0.0016	0.0002	0.0007	0.8377	0.0009	0.0001	0.1302	0.0	0.0001	0.0301	0.0
Q9HBJ8|cell-envelope	Cell_membrane	0.9978	0.0009	0.0	0.0	0.0003	0.909	0.074	0.0003	0.0116	0.004	0.0001
P59796|secreted	Extracellular	0.0372	0.0003	0.0034	0.5762	0.0013	0.0029	0.2752	0.0001	0.0026	0.1376	0.0003
Q9HC57|secreted	Extracellular	0.0025	0.0005	0.0039	0.9471	0.0026	0.0105	0.0062	0.0	0.012	0.0172	0.0
O75629|secreted	Extracellular	0.0042	0.0002	0.0012	0.8236	0.0037	0.0008	0.0518	0.0002	0.0014	0.1169	0.0002
A0A1B0GVH4|secreted	Extracellular	0.0646	0.0031	0.0203	0.8085	0.0534	0.0142	0.065	0.0003	0.001	0.0327	0.0014
Q5T4W7|secreted	Extracellular	0.0067	0.0715	0.0572	0.7807	0.0707	0.0094	0.0005	0.0078	0.0003	0.002	0.0
Q6MZM9|secreted	Extracellular	0.001	0.0077	0.0287	0.921	0.0293	0.0099	0.0014	0.0	0.0003	0.0017	0.0
P29459|secreted	Extracellular	0.0043	0.0009	0.0024	0.9018	0.0061	0.0006	0.0733	0.0001	0.0005	0.0142	0.0
B9A064|secreted	Extracellular	0.028	0.0008	0.0034	0.8123	0.0047	0.0162	0.0846	0.0001	0.0155	0.0624	0.0
Q9Y581|secreted	Extracellular	0.0208	0.0088	0.0114	0.6385	0.324	0.0035	0.0052	0.0	0.0049	0.0037	0.0
Q9BQB4|secreted	Extracellular	0.0002	0.0001	0.0001	0.9985	0.0001	0.0003	0.0005	0.0	0.0001	0.0003	0.0
O43921|cell-envelope	Cell_membrane	0.7473	0.0005	0.0003	0.1641	0.0008	0.5927	0.15	0.0	0.0138	0.0776	0.0001
Q9HBJ0|secreted	Extracellular	0.0006	0.0009	0.0055	0.9759	0.0003	0.0011	0.0056	0.0	0.0004	0.0103	0.0
Q86SG7|secreted	Extracellular	0.0182	0.0003	0.0186	0.8215	0.0985	0.0005	0.0255	0.0191	0.0	0.0109	0.0051
